1360
936,972,1358;944
936,972,1358;1217
936,972,1358;892
1120,243,675,310;128
1120,243,675,310;3
1120,243,675,310;1188
1120,243,675,310;477
505;686
686;505
904,90,922;771
904,90,922;421
904,90,922;886
1120,488;128
1120,488;1048
1120,488;1188
128,1048,1188;1120
128,1048,1188;488
824,771;457
824,771;731
824,771;446
182;993
993;182
771,461,886;904
771,461,886;922
771,461,886;918
904,922,918;771
904,922,918;461
904,922,918;886
89,899;1156
89,899;1188
89,899;565
112;637
617;112
2,1071,1111,31;197
2,1071,1111,31;990
2,1071,1111,31;319
771,204;153
771,204;842
771,204;446
469;730
730;469
1112,687,984;1
1112,687,984;476
1243,285;1113
1243,285;1287
1113,1287;1243
1113,1287;285
448;555
555;448
1008,161,731,660;691
1008,161,731,660;1211
1008,161,731,660;1150
771,556,886;904
771,556,886;922
771,556,886;168
904,922,168;771
904,922,168;556
904,922,168;886
1346,1155,5,1010,699;722
1346,1155,5,1010,699;179
1346,1155,5,1010,699;348
1346,1155,5,1010,699;1119
1346,1155,5,1010,699;415
786;754
754;786
1161,516;178
1161,516;844
1161,516;1354
771,323,886;904
771,323,886;697
771,323,886;922
904,697,922;771
904,697,922;323
904,697,922;886
833,813;888
833,813;731
833,813;368
771,158;731
771,158;446
771,158;735
876,895;38
876,895;526
38,526;876
38,526;895
1346,1155,5,389,699;235
1346,1155,5,389,699;722
1346,1155,5,389,699;179
1346,1155,5,389,699;1119
1346,1155,5,389,699;415
1120,675,911,310,894;128
1120,675,911,310,894;1114
1120,675,911,310,894;1188
1120,675,911,310,894;477
1290,731,735;329
1290,731,735;922
329,922;1290
329,922;731
329,922;735
1072,161;650
1072,161;1150
491,895;473
491,895;1356
491,895;526
473,1356,526;491
473,1356,526;895
856,1290,731;922
856,1290,731;1047
922,1047;856
922,1047;1290
922,1047;731
1008,161,731,774;870
1008,161,731,774;691
1008,161,731,774;1150
6;406
406;6
1068;756
756;1068
945,1346,1269;5
945,1346,1269;1011
945,1346,1269;541
842,211;1257
842,211;1357
1257,1357;842
1257,1357;211
833,1186;888
833,1186;731
833,1186;277
1043,731,1343;81
1043,731,1343;379
731,1343,815;81
731,1343,815;425
752,771,886;904
752,771,886;922
752,771,886;573
904,922,573;752
904,922,573;771
904,922,573;886
834,477,310;810
834,477,310;675
834,477,310;1188
456;901
1008,161,1186,731;691
1008,161,1186,731;678
1008,161,1186,731;1150
128,1188,854;1120
128,1188,854;347
128,1188,854;731
842;487
487;842
1290,771,1150,15;1316
1290,771,1150,15;842
1290,771,1150,15;940
1290,771,1150,15;731
1290,771,1150,15;446
1150,679;336
1150,679;1045
1290,771,29;842
1290,771,29;731
1290,771,29;1316
1290,771,29;446
99,491;473
99,491;1356
99,491;38
473,1356,38;99
473,1356,38;491
591;842
842;591
711;752
752;711
106,771,1150;528
106,771,1150;842
106,771,1150;731
106,771,1150;446
1112,478;1168
1112,478;1032
1112,478;687
769,143;802
769,143;95
802,95;769
802,95;143
19;122
122;19
52;471
471;52
669;789
789;669
482,771;446
482,771;1311
483,675,103;608
483,675,103;1328
483,675,103;749
608,1328,749;483
608,1328,749;675
608,1328,749;103
796;1121
1121;796
161,287;731
161,287;174
290;1312
980,310;411
980,310;1188
980,310;155
495;519
519;495
1346,1155,5,111,699;722
1346,1155,5,111,699;179
1346,1155,5,111,699;312
1346,1155,5,111,699;1119
1346,1155,5,111,699;415
33;160
160;33
1074,247;362
1074,247;1263
161,1150,1167;291
161,1150,1167;653
161,1150,1167;263
964;661
661;964
1139;992
992;1139
1050,1188;532
532;1050
532;1188
1008,161,731,453;691
1008,161,731,453;365
1008,161,731,453;1150
81,287,727;731
81,287,727;1343
81,287,727;1079
1008,731,796;691
1008,731,796;1219
1008,161,731,839;691
1008,161,731,839;685
1008,161,731,839;1150
883,956;1113
883,956;1233
883,956;1061
1113,1233,1061;883
1113,1233,1061;956
85;830
830;85
1346,1269,909;713
1346,1269,909;541
51;1334
744,990;402
744,990;1071
744,990;31
402,1071,31;744
402,1071,31;990
416;1330
80,343;322
80,343;548
961,13;298
961,13;837
298,837;961
298,837;13
666,771;322
666,771;446
322,446;666
322,446;771
776;973
973;776
1008,161,58,731;1184
1008,161,58,731;691
1008,161,58,731;1150
944,1273;972
944,1273;751
972,751;944
972,751;1273
734;685
685;734
546,780;137
546,780;731
546,780;470
731,879;272
731,879;138
672,780;528
672,780;137
672,780;731
464,944;972
464,944;188
25,247;594
25,247;1268
771,1150,439;842
771,1150,439;731
771,1150,439;446
771,1150,439;222
781;830
830;781
944,1217,331,687;336
944,1217,331,687;731
944,1217,331,687;972
944,1217,331,687;1358
771,1339;731
771,1339;1301
771,1339;446
476;364
364;476
675,260;580
675,260;607
848,458;124
848,458;886
265,5;1155
265,5;1119
265,5;227
80,223;33
80,223;548
944,934;1059
944,934;972
1059,972;944
1059,972;934
731,1134,575;237
731,1134,575;1188
731,1134,575;853
237,1188,853;731
237,1188,853;1134
237,1188,853;575
1008,401,731,785;37
1008,401,731,785;138
1008,401,731,785;691
1008,401,731,785;886
1008,401,731,785;1150
1032,687;731
1032,687;1045
731,1045;1032
731,1045;687
1203,1071,31;156
1203,1071,31;990
1058,1150;842
1058,1150;733
771,1251;904
771,1251;75
771,1251;731
904,75,731;771
904,75,731;1251
771,1262;731
771,1262;397
771,1262;446
426,771;1306
426,771;731
426,771;446
80,631;548
80,631;804
1161,899,334;608
1161,899,334;577
1161,899,334;565
608,577,565;1161
608,577,565;899
608,577,565;334
691,646;1008
691,646;138
691,646;68
719;912
912;719
1078;1110
1110;1078
75,933,731;922
75,933,731;399
1283;912
912;1283
888,1150;904
888,1150;842
899,535;236
899,535;565
236,565;899
236,565;535
75,959;922
75,959;770
81,702;731
81,702;1253
81,702;1343
442,675;775
442,675;607
775,607;442
775,607;675
1314;439
439;1314
1071,309,31;578
1071,309,31;990
675,45;589
675,45;607
1113,164;834
1113,164;1243
834,1243;1113
834,1243;164
736,80;1193
736,80;548
33,1150;729
33,1150;842
33,1150;731
804,1150;842
804,1150;731
804,1150;510
1129,771;731
1129,771;1229
1129,771;446
437;392
31,965,1111,1071;197
31,965,1111,1071;990
31,965,1111,1071;1294
943;1270
1270;943
771,796;731
771,796;997
771,796;446
987;346
346;987
848,783;268
848,783;886
992,771;681
992,771;731
992,771;446
159;107
1008,1033,731;592
1008,1033,731;691
372,1233,1188;608
372,1233,1188;883
372,1233,1188;1031
1346,5,1254;415
1346,5,1254;1115
1346,5,1254;471
649,1330;521
649,1330;1284
644;235
235;644
995,973;192
995,973;127
69;603
69;731
603,731;69
725;1072
725;731
1072,731;725
731,212;593
731,212;1188
69,1150;842
69,1150;731
69,1150;508
1044;1003
1003;1044
1120,675,589,310,1051;128
1120,675,589,310,1051;1188
1120,675,589,310,1051;517
1120,675,589,310,1051;477
1120,675,589,310,1051;894
1071,670,31;990
1071,670,31;133
1071,670,31;414
1120,1292,310;128
1120,1292,310;1188
1120,1292,310;574
612,1071,1111,31;444
612,1071,1111,31;197
612,1071,1111,31;990
1346,1155,5,699,540;722
1346,1155,5,699,540;179
1346,1155,5,699,540;346
1346,1155,5,699,540;1119
1346,1155,5,699,540;415
976,1150;731
976,1150;1148
976,1150;1317
16;945
694;577
577;694
694;594
594;694
1346,1155,5,345,699;674
1346,1155,5,345,699;722
1346,1155,5,345,699;179
1346,1155,5,345,699;1119
1346,1155,5,345,699;415
771,891;609
771,891;731
771,891;446
731,22;936
731,22;138
590,1150;731
590,1150;999
1022,911;64
1022,911;1114
821;1035
1035;821
1120,675,911,1300,310;128
1120,675,911,1300,310;1188
1120,675,911,1300,310;942
1120,675,911,1300,310;1114
1120,675,911,1300,310;477
1120,675,808,911,310;128
1120,675,808,911,310;1188
1120,675,808,911,310;1114
1120,675,808,911,310;477
1120,675,808,911,310;894
848,490;1224
848,490;886
675,332;692
675,332;607
1172;1201
1201;1172
731,716;488
731,716;1188
488,1188;731
488,1188;716
409,771;860
409,771;446
860,446;409
860,446;771
1113,619;1243
1113,619;559
1243,559;1113
1243,559;619
220,687;731
220,687;182
731,182;220
731,182;687
675,1100;607
675,1100;1095
720;619
619;720
848,1247;977
848,1247;886
769,413;592
769,413;802
592,802;769
592,802;413
613,911;1114
613,911;255
27,612,1111,1071;1235
27,612,1111,1071;444
27,612,1111,1071;197
944,46;972
944,46;1228
34;14
14;34
771,211;729
771,211;731
771,211;446
81,770,1150;881
81,770,1150;731
81,770,1150;1343
673,1086;614
673,1086;655
614,655;673
614,655;1086
1041;1096
40,1071,1111,31;1203
40,1071,1111,31;197
40,1071,1111,31;990
275,691;1008
275,691;731
275,691;974
280,161,1008;625
280,161,1008;691
280,161,1008;731
280,161,1008;1150
280,161,1008;575
193,771;80
193,771;446
80,446;193
80,446;771
1008,161,731,328;280
1008,161,731,328;691
1008,161,731,328;1150
843;879
879;843
292,1150;842
292,1150;751
81,275,1317;976
81,275,1317;731
81,275,1317;1343
976,731,1343;81
976,731,1343;275
976,731,1343;1317
405;96
405;1253
337;290
290;337
161,879;1162
1008,275,731;480
1008,275,731;691
962;1260
1260;962
275,731,1343;480
275,731,1343;81
1178,1150;842
1178,1150;115
1321,771,886;904
1321,771,886;922
1321,771,886;651
1120,120;128
1120,120;1250
1120,120;1188
128,1250,1188;1120
128,1250,1188;120
1120,1113,675;128
1120,1113,675;1061
1120,1113,675;1055
1008,730,731;352
1008,730,731;691
352,691;1008
352,691;730
352,691;731
1149,93,1150;1336
1149,93,1150;530
1149,93,1150;731
1178,771;1185
1178,771;731
1178,771;446
256;1322
633;513
513;633
253;633
633;253
649,1;521
649,1;29
521,29;649
521,29;1
1113,455;169
1113,455;574
169,574;1113
169,574;455
336,1261;297
336,1261;842
336,1261;731
297,842,731;336
297,842,731;1261
1150,1255;915
1150,1255;29
1238;693
470,1150;354
470,1150;1131
470,1150;731
680,1330;1336
680,1330;1284
677,606;1193
1193;677
1193;606
1289,990;612
1289,990;1071
1289,990;31
1124,1071,1111,31;197
1124,1071,1111,31;309
1124,1071,1111,31;990
771,797,1150;656
771,797,1150;842
771,797,1150;731
771,797,1150;446
609,1150;842
609,1150;891
56,1346,1011,1119;557
56,1346,1011,1119;1323
56,1346,1011,1119;5
899,804;771
899,804;631
1008,731,52;232
1008,731,52;691
1250,675;477
1250,675;775
477,775;1250
477,775;675
1176,771;465
1176,771;731
1176,771;446
1176,771;499
1176,771;446
1176,771;731
904,771;446
446;904
446;771
81,83;138
81,83;1343
96;842
96;974
731,1165;658
731,1165;1188
658,1188;731
658,1188;1165
904,585;860
904,585;446
860,446;904
860,446;585
1346,467;415
1346,467;471
395,1071,31;990
395,1071,31;967
1008,409,731;770
1008,409,731;691
1008,409,731;29
161,4,1150;291
161,4,1150;807
873;1002
1002;873
294;731
294;1150
294;335
1120,675,285;128
1120,675,285;1061
1120,675,285;775
731,974,1343;81
731,974,1343;275
1112;1150
1150;1112
64,1050,899;608
64,1050,899;234
64,1050,899;1188
64,1050,899;565
608,234,1188,565;64
608,234,1188,565;1050
608,234,1188,565;899
771,317,731;922
771,317,731;527
922,527;771
922,527;317
922,527;731
837,287;961
837,287;170
961,170;837
961,170;287
1147,886;238
238;1147
238;886
76,886;778
778;76
778;886
886,718;865
865;886
865;718
544;800
544;96
800,96;544
601,675;450
601,675;607
848,644;886
848,644;758
762;870
870;762
1210;1161
1161;1210
1346,1155,5,248,699;722
1346,1155,5,248,699;179
1346,1155,5,248,699;917
1346,1155,5,248,699;1119
1346,1155,5,248,699;415
363,1251;96
363,1251;668
96,668;363
96,668;1251
363,278;96
363,278;681
96,681;363
96,681;278
27,1071,1151;441
27,1071,1151;1235
441,1235;27
441,1235;1071
441,1235;1151
1210;1141
1141;1210
115,1150;842
115,1150;292
1008,202,731;691
1008,202,731;182
272,833;888
272,833;731
272,833;1195
1120,675,1095,911,310;128
1120,675,1095,911,310;1188
1120,675,1095,911,310;520
1120,675,1095,911,310;1114
1120,675,1095,911,310;477
1120,675,559;128
1120,675,559;1061
1120,675,559;477
731,1236,1316;922
731,1236,1316;546
865,780;434
865,780;886
227;648
648;227
782,1071;579
782,1071;197
579,197;782
579,197;1071
1071,1151,31;441
1071,1151,31;990
441,990;1071
441,990;1151
441,990;31
544,1150;681
544,1150;842
1161,899,1243;608
1161,899,1243;1188
1161,899,1243;565
1161,899,1243;1076
113;398
829;1302
1302;829
264;472
472;264
982,1150;904
982,1150;731
982,1150;1251
161,1153;731
161,1153;294
1150,710;842
1150,710;59
848,687;731
848,687;438
1090,773;33
1090,773;1085
1090,773;1150
1008,161,731,564;952
1008,161,731,564;691
1008,161,731,564;1150
1008,161,250,731;171
1008,161,250,731;1068
1008,161,250,731;691
773,791;804
773,791;1085
773,791;1150
860,773;322
860,773;1085
860,773;1150
773,446;1193
773,446;1085
773,446;1150
1006;171
171;1006
499,1150;1176
499,1150;842
1008;31
771,940,1237;378
771,940,1237;731
771,940,1237;842
771,940,1237;446
578,1071,1111,31;1289
578,1071,1111,31;197
578,1071,1111,31;990
1114,157;939
1114,157;911
374,766;696
374,766;373
696,373;374
696,373;766
538,766;344
538,766;373
344,373;538
344,373;766
944,1204;972
944,1204;1165
972,1165;944
972,1165;1204
944,680;1336
944,680;972
1336,972;944
1336,972;680
911,1188,847;1114
911,1188,847;1061
911,1188,847;375
57,771,940;842
57,771,940;731
57,771,940;116
57,771,940;446
378,771,940;112
378,771,940;842
378,771,940;731
378,771,940;446
771,940,1181;361
771,940,1181;842
771,940,1181;731
771,940,1181;446
940,771,116;842
940,771,116;731
940,771,116;1181
940,771,116;446
457,1150;824
457,1150;842
771,940,293;842
771,940,293;731
771,940,293;446
771,940,293;382
177,675;654
177,675;607
771,940,694;842
771,940,694;731
771,940,694;293
771,940,694;446
161,731,785,1343;384
161,731,785,1343;81
161,731,785,1343;1150
417,1150;995
417,1150;949
995,949;417
995,949;1150
771,940,382;842
771,940,382;731
771,940,382;485
771,940,382;446
771,724;833
771,724;731
771,724;446
848,785;1025
848,785;886
771,1295;904
771,1295;482
771,1295;731
1234;1186
1186;1234
1192,842;1257
1192,842;180
1257,180;1192
1257,180;842
264;539
539;264
771,1150,1167;842
771,1150,1167;731
771,1150,1167;446
771,1150,1167;303
336,585,770;842
336,585,770;731
336,585,770;860
336,585,770;429
1267;831
831;1267
811,886;588
1008,849,731;66
1008,849,731;691
81,1150,863;337
81,1150,863;731
81,1150,863;1343
337,731,1343;81
337,731,1343;1150
337,731,1343;863
765;444
444;765
1112,447;1038
1112,447;270
283;326
326;283
899,675,103;608
899,675,103;1328
899,675,103;565
608,1328,565;899
608,1328,565;675
608,1328,565;103
88,1235,1111;408
88,1235,1111;1169
88,1235,1111;27
88,1235,1111;1071
576,1150;842
576,1150;867
1204,687;731
1204,687;1165
731,1165;1204
731,1165;687
1120,1354;128
1120,1354;1242
128,1242;1120
128,1242;1354
344,932;538
344,932;810
538,810;344
538,810;932
986,1150;681
986,1150;842
561;878
878;561
731,861;1048
731,861;1188
1048,1188;731
1048,1188;861
465;836
836;465
328,1150;812
328,1150;237
31,1071,1111,967;197
31,1071,1111,967;990
31,1071,1111,967;663
771,1150,1302;842
771,1150,1302;731
771,1150,1302;1069
771,1150,1302;446
1258;1293
1293;1258
731,949,1150;364
731,949,1150;29
313,771;731
313,771;446
313,771;551
498,932;698
498,932;810
698,810;498
698,810;932
1071,469,31;2
1071,469,31;990
728,470;873
728,470;780
1192,771;193
1192,771;731
1192,771;446
162,1028;1122
162,1028;1350
1122,1350;162
1122,1350;1028
771,1045,886;904
771,1045,886;922
771,1045,886;588
161,1123,1008,401,731;138
161,1123,1008,401,731;691
161,1123,1008,401,731;886
161,1123,1008,401,731;987
161,1123,1008,401,731;1150
835;388
388;835
717,182;256
717,182;202
717,182;731
1048,1188;282
1048,1188;1061
731,1199;1091
731,1199;1188
768,771,1150;842
768,771,1150;731
768,771,1150;940
768,771,1150;446
696,310;344
344;696
344;310
161,1008,401,86,731;138
161,1008,401,86,731;691
161,1008,401,86,731;886
161,1008,401,86,731;918
161,1008,401,86,731;1150
1008,401,731,588;553
1008,401,731,588;138
1008,401,731,588;691
1008,401,731,588;886
1008,401,731,588;1150
1008,401,690,731;514
1008,401,690,731;138
1008,401,690,731;691
1008,401,690,731;886
1008,401,690,731;1150
944,1217,741,687;940
944,1217,741,687;731
944,1217,741,687;972
944,1217,741,687;1358
848,778;132
848,778;886
1338,675;387
1338,675;607
1188,141;1061
1188,141;775
717;541
541;717
926,771,886;904
926,771,886;553
926,771,886;922
899,1243,503;608
899,1243,503;617
899,1243,503;1188
899,1243,503;565
1233,1051,958;545
1233,1051,958;883
1233,1051,958;310
731,1309;1105
731,1309;1188
1105,1188;731
1105,1188;1309
23;201
771,269,886;904
771,269,886;930
771,269,886;922
904,930,922;771
904,930,922;269
904,930,922;886
10,15;35
10,15;126
35,126;10
35,126;15
336,169;940
336,169;604
940,604;336
940,604;169
731,333,1150;211
731,333,1150;29
809,691;1008
809,691;169
809,691;138
848,90;1146
848,90;886
675,221;243
675,221;607
880;670
670;880
1157;323
323;1157
1008,401,514,731;259
1008,401,514,731;138
1008,401,514,731;691
1008,401,514,731;886
1008,401,514,731;1150
744,197;1121
744,197;509
1112,230,687;73
1112,230,687;1
147;24
24;147
1112,740;795
1112,740;1174
1070;760
161,186,731;1059
110;315
899,1243,271;608
899,1243,271;380
899,1243,271;1188
899,1243,271;565
1342;678
678;1342
1254,1335;1314
1254,1335;1155
496,883;1233
496,883;1188
496,883;958
162,44;1122
162,44;94
1122,94;162
1122,94;44
731,244;138
731,244;950
138,950;731
138,950;244
1000,1150;1090
1000,1150;731
1000,1150;1054
310,615;608
310,615;87
340;717
274,1150;954
274,1150;83
274,1150;731
321;266
266;321
817,731,1118;842
817,731,1118;891
563,1335;1155
563,1335;829
1112,383;981
1112,383;149
534;494
494;534
1233,1051,1188,206;883
1233,1051,1188,206;923
1233,1051,1188,206;310
944,318;972
944,318;300
972,300;944
972,300;318
1274,771;1081
1274,771;731
1274,771;446
489;377
377;489
169,1003;940
169,1003;543
940,543;169
940,543;1003
1223;1347
1347;1223
169,879;940
169,879;468
940,468;169
940,468;879
729;1216
1216;729
1324;866
1112,71;689
1112,71;795
587;625
625;587
899,1076,1243;608
899,1076,1243;1188
899,1076,1243;565
899,1076,1243;503
851,687;731
851,687;1148
731,1148;851
731,1148;687
1251;68
68;1251
881,771,1150,15;904
881,771,1150,15;940
881,771,1150,15;409
881,771,1150,15;922
881,771,1150,15;731
1254,1126;1299
1254,1126;1155
68;363
363;68
240,1233,1051,1188;883
240,1233,1051,1188;206
240,1233,1051,1188;310
944,689;979
944,689;972
1113,1180;1243
1113,1180;357
1243,357;1113
1243,357;1180
374,1150;538
538;374
538;1150
780,1150;731
780,1150;76
780,1150;1052
1052,1150;1147
1052,1150;36
1052,1150;731
1120,906,310;128
1120,906,310;776
1120,906,310;1188
1056;943
943;1056
944,1083;972
944,1083;924
101,1254;258
101,1254;1155
784,105;1000
784,105;451
1000,451;784
1000,451;105
771,941;731
771,941;446
771,941;399
1318;196
196;1318
1008,161,122,731;1226
1008,161,122,731;691
1008,161,122,731;1150
932;809
809;932
616,6;417
616,6;189
417,189;616
417,189;6
630;978
311;481
267;20
20;267
563,101;1155
563,101;85
771,886,279;904
771,886,279;785
771,886,279;922
698,1229,1150;1058
698,1229,1150;842
81,727;731
81,727;845
81,727;1343
731,845,1343;81
731,845,1343;727
96,81,842;731
96,81,842;69
96,81,842;1343
731,69,1343;96
731,69,1343;81
731,69,1343;842
1112,1098;984
1112,1098;795
342;333
333;342
328,961;1034
328,961;237
1034,237;328
1034,237;961
691,1150,263;1008
691,1150,263;731
691,1150,263;567
1008,731,567;691
1008,731,567;1150
1008,731,567;263
1008,401,731,588;138
1008,401,731,588;691
1008,401,731,588;886
1008,401,731,588;279
1008,401,731,588;1150
1233,1051,1188,566;496
1233,1051,1188,566;883
1233,1051,1188,566;310
152,483,675;608
152,483,675;749
152,483,675;1055
608,749,1055;152
608,749,1055;483
608,749,1055;675
1112,462;761
1112,462;818
1112,462;687
771,1131;731
771,1131;1236
771,1131;446
979;1182
1182;979
979;1208
1208;979
771,884,1150;753
771,884,1150;842
771,884,1150;731
771,884,1150;446
1344,161,731,1008;1102
1344,161,731,1008;691
1344,161,731,1008;1150
1344,161,731,1008;163
1344,161,731,1008;691
1344,161,731,1008;1150
233,483,675;608
233,483,675;749
233,483,675;245
608,749,245;233
608,749,245;483
608,749,245;675
1008,731,950;737
1008,731,950;691
737,691;1008
737,691;731
737,691;950
929,731;1188
929,731;357
176,593;1188
176,593;1318
211;136
136;211
771;922
771;1332
677,223;1248
677,223;33
81,1148;731
81,1148;915
81,1148;1343
731,915,1343;81
731,915,1343;1148
162,771,1150,15;842
162,771,1150,15;940
162,771,1150,15;1261
162,771,1150,15;731
162,771,1150,15;446
1355,687;731
1355,687;1309
731,1309;1355
731,1309;687
81,1165;731
81,1165;915
81,1165;1343
731,915,1343;81
731,915,1343;1165
771,4;731
771,4;460
771,4;446
418,510;322
418,510;804
322,804;418
322,804;510
376,510;804
804;376
804;510
1112,381;795
1112,381;1083
1112,626;897
1112,626;795
1112,626;687
137,418;322
137,418;791
322,791;137
322,791;418
424;703
677,510;1193
677,510;804
1193,804;677
1193,804;510
1290,510;1090
1290,510;804
1090,804;1290
1090,804;510
272,161,1150;338
272,161,1150;291
272,161,1150;29
473,895;526
473,895;655
526,655;473
526,655;895
1120,675,942,911,310;128
1120,675,942,911,310;1188
1120,675,942,911,310;1114
1120,675,942,911,310;477
1120,675,942,911,310;894
164,731,940;336
164,731,940;1243
164,731,940;1188
336,1243,1188;164
336,1243,1188;731
336,1243,1188;940
54;570
57;251
251;57
1220,1150;1154
1220,1150;842
57;271
271;57
1112,436;687
1112,436;599
1112,436;1175
652,895;836
652,895;526
652,895;1356
515,1150;1274
515,1150;731
515,1150;1236
1150,67,731;720
1150,67,731;138
1150,67,731;29
845,519;107
845,519;915
845,519;731
519;355
355;519
81,636,1150;731
81,636,1150;84
81,636,1150;1343
697;389
389;697
88,990,1111;408
88,990,1111;1169
88,990,1111;1071
88,990,1111;31
1086,895;614
1086,895;526
614,526;1086
614,526;895
899,1060;565
899,1060;638
565,638;899
565,638;1060
298,1317;764
298,1317;1183
659;702
702;659
1346,1155,5,370,699;674
1346,1155,5,370,699;722
1346,1155,5,370,699;179
1346,1155,5,370,699;1119
1346,1155,5,370,699;415
162,662;792
162,662;1122
792,1122;162
792,1122;662
515;562
562;515
1225,1071,1111,31;1283
1225,1071,1111,31;197
1225,1071,1111,31;990
1170,899,1243;608
1170,899,1243;723
1170,899,1243;1188
1170,899,1243;565
704;889
473,463;721
473,463;655
721,655;473
721,655;463
771,887;96
771,887;731
771,887;446
1113,826,1188,1233;890
1113,826,1188,1233;883
1113,826,1188,1233;310
944,438;848
944,438;972
675,1191;295
675,1191;607
848,86;102
848,86;886
230;422
422;230
1188,1007;826
1188,1007;731
826,731;1188
826,731;1007
736,677;1248
736,677;1193
144,161,731,1008;691
144,161,731,1008;1036
144,161,731,1008;1150
1112,175;109
1112,175;741
1163,223;33
1163,223;1310
39;250
250;39
816;774
774;816
83,1210,771;842
83,1210,771;446
83,1210,771;694
842,446,694;83
842,446,694;1210
842,446,694;771
473,140;614
473,140;655
614,655;473
614,655;140
1346,1155,5,921,699;722
1346,1155,5,921,699;179
1346,1155,5,921,699;597
1346,1155,5,921,699;1119
1346,1155,5,921,699;415
890,883,310;1233
890,883,310;1243
890,883,310;1188
890,883,310;1292
1007;628
771,59;731
771,59;446
771,59;710
296,491,1356;136
296,491,1356;327
951;982
904;542
542;904
709;474
308,247;251
308,247;1268
1120,874,310;152
1120,874,310;1188
1120,874,310;128
140,1086;614
614;140
614;1086
1163,548;80
1163,548;1310
1150,191;600
1150,191;1147
1150,191;731
1287;1041
577,899,1243;608
577,899,1243;17
577,899,1243;1188
577,899,1243;565
1154,771;731
1154,771;1220
1154,771;446
81,1068;731
81,1068;686
81,1068;1343
731,686,1343;81
731,686,1343;1068
1227;798
798;1227
161,1150,903;291
161,1150,903;91
161,1150,903;29
1317,974;976
1233,1051,923;273
1233,1051,923;883
1233,1051,923;310
1071,782,31;990
1071,782,31;630
990,630;1071
990,630;782
990,630;31
1086,463;721
1086,463;614
721,614;1086
721,614;463
17,899,1243;608
17,899,1243;1170
17,899,1243;1188
17,899,1243;565
472,1119;1346
472,1119;415
337;12
1008,161,393,731;43
1008,161,393,731;691
1008,161,393,731;1150
1008,161,731,279;691
1008,161,731,279;1092
1008,161,731,279;1150
81,172;800
81,172;731
81,172;1343
800,731,1343;81
800,731,1343;172
769,167;802
769,167;204
802,204;769
802,204;167
1019,1134;608
1019,1134;1188
1019,1134;853
872,833;888
872,833;731
872,833;456
1086,1271;714
1086,1271;614
714,614;1086
714,614;1271
1273,687;731
1273,687;751
731,751;1273
731,751;687
377,771;731
377,771;405
377,771;446
528,214;602
528,214;59
602,59;528
602,59;214
899,380,1243;608
899,380,1243;1188
899,380,1243;565
899,380,1243;1046
128,883,731;1120
128,883,731;1233
128,883,731;1188
1120,1233,1188;128
1120,1233,1188;883
1120,1233,1188;731
552;600
553;674
674;553
539,1188;1051
539,1188;517
750,247;1145
750,247;1268
1105,899,675;1337
1105,899,675;1298
1105,899,675;371
99,1086;614
99,1086;38
614,38;99
614,38;1086
771,301,886;904
771,301,886;922
771,301,886;707
904,922,707;771
904,922,707;301
904,922,707;886
81,827,1150;731
81,827,1150;534
81,827,1150;1343
1128;1001
1001;1128
1075,1150;842
1075,1150;751
77;1200
1243,899,1046;608
1243,899,1046;1188
1243,899,1046;565
1243,899,1046;695
207;163
163;207
1299;1001
1001;1299
1230;1286
1286;1230
1008,731,1179;536
1008,731,1179;691
464;188
188;464
485;750
56,1260,1119;920
56,1260,1119;1155
56,1260,1119;557
683;812
812;683
723;485
199;158
158;199
772;5
772;302
138,1150;440
440;138
440;1150
1232,6;417
1232,6;731
1232,6;325
1120,1091,675;128
1120,1091,675;1061
1120,1091,675;1279
811,588,1150;962
811,588,1150;731
811,588,1150;886
944,1174;1227
944,1174;972
920,394;748
920,394;1119
920,394;743
1120,1243,310;128
1120,1243,310;1113
1120,1243,310;178
1120,1243,310;1188
128,1113,178,1188;1120
128,1113,178,1188;1243
128,1113,178,1188;310
291;501
501;291
896,1150;83
896,1150;1317
896,1150;731
83,1317,731;896
83,1317,731;1150
1120,675,975;128
1120,675,975;1061
1120,675,975;613
1343;27
1008,161,954,731;691
1008,161,954,731;820
1008,161,954,731;1150
944,771,1190,1150;842
944,771,1190,1150;972
944,771,1190,1150;731
944,771,1190,1150;1339
944,771,1190,1150;446
861;183
183;861
119;1341
1341;119
572;862
572;731
572;1150
1064;1005
1005;1064
1152,161,1150;506
1152,161,1150;291
1152,161,1150;29
1107;1143
1143;1107
1294;1064
1064;1294
18;291
291;18
1265;1211
1211;1265
465,771;731
465,771;446
465,771;1326
1027,477;675
1027,477;181
675,181;1027
675,181;477
1073,903;627
1073,903;955
1073,903;731
256;1269
1269;256
883,1243,310;1113
883,1243,310;178
883,1243,310;1188
883,1243,310;1233
1113,178,1188,1233;883
1113,178,1188,1233;1243
1113,178,1188,1233;310
241;277
277;241
161,188,598;779
161,188,598;879
81,841,1150;731
81,841,1150;1196
81,841,1150;1343
788;667
667;788
138;1061
1061;138
528;209
209;528
138;1305
1305;138
1066;846
1120,324,310;128
1120,324,310;994
1120,324,310;1188
128,994,1188;1120
128,994,1188;324
128,994,1188;310
554,75;409
554,75;922
1150,1135;409
1150,1135;731
1332,1150;904
1332,1150;731
902,687;731
902,687;861
731,861;902
731,861;687
362,247;419
362,247;1214
465,771;1282
465,771;731
465,771;446
96,668;681
96,668;278
681,278;96
681,278;668
850,517;805
850,517;310
805,310;850
